Date,Product_Category,Region,Customer_Segment,Sales,Quantity,Discount,Marketing_Spend,Profit,High_Performance
2022-08-09 06:03:35,Office Supplies,South,Consumer,91.8,12,0.03,1571.15,59.22,0
2022-08-09 13:33:27,Electronics,South,Corporate,563.41,13,0.16,1898.07,995.93,1
2022-08-10 21:13:20,Furniture,South,Small Business,352.45,3,0.11,1660.75,226.45,0
2022-08-11 19:16:24,Furniture,West,Small Business,105.19,6,0.12,2824.77,164.4,0
2022-08-15 23:36:47,Food,East,Corporate,57.23,4,0.13,1353.03,11.81,0
2022-08-16 02:07:20,Food,West,Consumer,53.37,5,0.25,3451.48,28.32,0
2022-08-23 02:04:18,Electronics,East,Small Business,542.71,7,0.04,1583.54,533.47,1
2022-08-25 18:31:27,Electronics,West,Small Business,546.58,5,0.14,3058.67,194.96,0
2022-08-26 21:44:42,Food,South,Consumer,58.85,4,0.06,2062.14,48.67,0
2022-08-27 19:41:11,Furniture,East,Small Business,337.49,10,0.19,2156.56,408.65,1
2022-08-28 17:36:44,Furniture,South,Corporate,308.62,11,0.18,2130.73,358.92,1
2022-08-29 19:34:24,Furniture,East,Small Business,220.29,11,0.24,2082.56,220.69,0
2022-09-01 08:57:36,Electronics,East,Small Business,705.13,5,0.19,1757.11,433.29,1
2022-09-02 06:01:51,Office Supplies,North,Corporate,112.58,14,0.22,2328.11,173.93,0
2022-09-04 20:23:23,Office Supplies,West,Consumer,148.27,12,0.28,2334.51,348.78,1
2022-09-06 08:05:24,Clothing,East,Small Business,102.82,12,0.14,3163.68,183.95,0
2022-09-07 13:41:10,Office Supplies,North,Small Business,169.76,2,0.22,2285.75,41.79,0
2022-09-08 05:20:00,Office Supplies,West,Small Business,194.1,1,0.11,1573.84,26.57,0
2022-09-08 14:34:51,Food,West,Consumer,43.59,8,0.14,1346.18,82.68,0
2022-09-08 21:43:05,Furniture,South,Consumer,363.29,10,0.26,1658.97,761.2,1
2022-09-08 22:41:51,Furniture,West,Corporate,278.65,14,0.24,2535.4,833.9,1
2022-09-11 11:32:12,Office Supplies,North,Corporate,143.48,6,0.13,1266.66,82.58,0
2022-09-11 12:02:57,Clothing,East,Small Business,59.32,9,0.3,1810.34,72.99,0
2022-09-11 20:16:53,Furniture,South,Corporate,326.46,3,0.24,907.07,104.23,0
2022-09-11 20:35:32,Furniture,East,Corporate,282.2,10,0.25,1118.32,552.94,1
2022-09-12 19:37:33,Furniture,North,Small Business,520.01,6,0.11,2589.4,416.29,1
2022-09-13 04:29:01,Furniture,West,Consumer,199.89,6,0.21,1738.64,213.03,0
2022-09-13 08:42:54,Food,East,Corporate,51.63,3,0.04,1685.47,22.04,0
2022-09-13 10:31:46,Electronics,North,Corporate,563.59,12,0.15,2163.2,1463.22,1
2022-09-17 15:15:30,Office Supplies,East,Small Business,175.38,2,0.03,930.19,70.69,0
2022-09-18 11:12:06,Furniture,North,Corporate,205.9,10,0.24,2418.96,219.65,0
2022-09-18 20:03:12,Electronics,East,Corporate,496.33,6,0.07,2065.74,780.08,1
2022-09-22 14:41:33,Clothing,East,Corporate,129.08,2,0.01,1896.48,17.78,0
2022-09-23 03:01:27,Furniture,North,Small Business,284.62,9,0.02,715.6,245.12,0
2022-09-29 05:11:28,Furniture,South,Small Business,351.35,12,0.16,1521.2,685.23,1
2022-10-01 15:53:52,Furniture,North,Small Business,347.94,13,0.12,1950.27,685.9,1
2022-10-04 02:03:09,Office Supplies,South,Corporate,173.53,12,0.1,2771.73,554.22,1
2022-10-04 02:48:21,Clothing,West,Small Business,71.39,14,0.15,3180.37,231.21,0
2022-10-04 20:05:34,Food,West,Small Business,55.61,12,0.28,2251.98,129.49,0
2022-10-09 00:42:29,Furniture,North,Consumer,194.45,2,0.2,2060.3,21.03,0
2022-10-09 12:01:09,Clothing,West,Consumer,125.78,2,0.09,1661.76,62.92,0
2022-10-09 15:49:00,Food,East,Small Business,41.95,7,0.1,1681.52,67.34,0
2022-10-11 00:47:15,Furniture,South,Corporate,368.41,4,0.28,999.7,165.73,0
2022-10-11 13:13:15,Food,North,Consumer,65.72,6,0.16,2402.96,37.29,0
2022-10-11 17:22:32,Furniture,West,Small Business,391.95,10,0.02,3226.42,885.78,1
2022-10-13 10:29:03,Furniture,West,Small Business,251.64,12,0.3,1806.13,255.8,0
2022-10-14 12:02:27,Food,South,Consumer,50.93,3,0.22,2047.2,34.12,0
2022-10-19 21:05:01,Electronics,West,Corporate,366.34,11,0.05,2427.49,527.13,1
2022-10-23 01:03:15,Office Supplies,East,Small Business,152.49,3,0.21,1528.76,80.42,0
2022-10-28 01:07:37,Electronics,South,Small Business,547.74,6,0.09,1486.42,365.93,1
2022-10-28 18:14:48,Electronics,North,Corporate,241.21,12,0.17,2202.23,479.06,1
2022-10-29 04:17:01,Furniture,West,Corporate,239.4,10,0.14,2202.17,466.06,1
2022-10-29 09:55:02,Food,North,Consumer,22.98,1,0.22,2377.27,1.03,0
2022-10-30 01:55:09,Electronics,South,Small Business,533.03,4,0.12,500.0,366.49,1
2022-10-30 03:42:03,Electronics,East,Corporate,573.8,3,0.0,1645.77,387.12,1
2022-10-30 10:49:31,Electronics,East,Small Business,716.08,13,0.14,1951.18,663.3,1
2022-10-31 01:32:10,Food,South,Consumer,48.83,13,0.12,2366.88,115.1,0
2022-11-02 22:06:53,Electronics,North,Corporate,503.81,14,0.28,1895.46,1523.34,1
2022-11-05 08:49:02,Office Supplies,North,Consumer,76.65,3,0.17,2564.83,34.01,0
2022-11-06 05:08:33,Food,South,Small Business,44.88,7,0.2,1170.01,40.67,0
2022-11-06 16:30:24,Electronics,North,Consumer,352.05,6,0.1,2162.4,336.91,1
2022-11-07 05:10:30,Electronics,North,Small Business,611.63,12,0.03,2188.82,641.87,1
2022-11-07 23:26:15,Furniture,West,Corporate,290.32,3,0.14,2783.58,91.82,0
2022-11-08 20:17:47,Furniture,West,Small Business,344.08,13,0.06,1775.15,439.1,1
2022-11-09 10:53:45,Electronics,North,Corporate,474.46,12,0.21,2438.54,1013.32,1
2022-11-09 16:29:42,Electronics,West,Corporate,537.19,9,0.01,1194.65,1266.23,1
2022-11-10 23:34:04,Food,West,Consumer,43.27,8,0.24,2300.97,59.35,0
2022-11-11 06:52:16,Food,West,Consumer,62.38,10,0.04,2390.52,70.06,0
2022-11-12 10:06:11,Clothing,South,Consumer,68.95,14,0.07,693.27,199.62,0
2022-11-16 19:22:03,Electronics,South,Small Business,703.94,12,0.11,1379.23,642.08,1
2022-11-17 16:02:09,Food,North,Small Business,42.69,11,0.24,2943.0,48.45,0
2022-11-19 08:55:11,Food,East,Small Business,50.06,4,0.0,1078.16,38.78,0
2022-11-21 00:59:07,Electronics,South,Corporate,515.99,14,0.18,1787.55,935.91,1
2022-11-21 05:28:12,Clothing,South,Corporate,36.71,13,0.06,1302.41,50.91,0
2022-11-22 22:27:01,Clothing,North,Consumer,65.02,8,0.15,2095.21,92.96,0
2022-11-25 00:33:40,Electronics,North,Small Business,559.02,4,0.18,2440.23,521.5,1
2022-11-27 23:42:36,Furniture,West,Consumer,430.03,3,0.23,1964.7,268.25,0
2022-12-01 23:50:35,Office Supplies,East,Consumer,128.58,9,0.27,2234.94,151.89,0
2022-12-02 13:05:47,Furniture,West,Corporate,447.01,14,0.13,2651.84,1255.27,1
2022-12-04 10:53:39,Furniture,North,Corporate,305.29,5,0.11,2413.24,182.8,0
2022-12-05 19:22:10,Food,North,Corporate,63.43,11,0.26,1958.92,61.59,0
2022-12-06 04:51:52,Office Supplies,East,Consumer,125.76,2,0.14,2010.59,59.82,0
2022-12-09 11:01:37,Office Supplies,East,Small Business,147.91,14,0.06,2377.12,123.77,0
2022-12-11 01:06:03,Furniture,South,Corporate,228.44,2,0.25,2114.53,52.57,0
2022-12-11 15:39:55,Furniture,West,Consumer,353.09,6,0.14,3250.02,379.46,1
2022-12-12 03:00:07,Furniture,South,Consumer,146.71,9,0.04,1382.69,290.18,0
2022-12-19 13:56:20,Electronics,West,Consumer,430.35,9,0.06,1986.29,939.07,1
2022-12-20 07:03:16,Office Supplies,North,Consumer,149.12,5,0.27,2068.66,74.07,0
2022-12-22 17:54:12,Electronics,East,Consumer,576.37,11,0.08,2049.44,1354.15,1
2022-12-25 15:59:52,Electronics,West,Corporate,451.22,13,0.08,2111.69,961.77,1
2022-12-27 11:09:15,Food,North,Small Business,57.05,4,0.01,2216.6,13.39,0
2022-12-27 16:13:52,Office Supplies,West,Small Business,151.9,9,0.28,2404.38,168.28,0
2022-12-27 23:07:28,Clothing,South,Corporate,82.39,11,0.09,1551.24,85.67,0
